"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 27 12:09:14 GMT 2023","Sat May 27 12:09:15 GMT 2023","213","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchСounty","Проверить результаты поиска ЖК по округу на странице /novostroyki",""
"broken","Sat May 27 12:09:17 GMT 2023","Sat May 27 12:09:18 GMT 2023","254","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 15000000 в фильтр Цена от и проверить появление тега От 15 млн. ₽",""
"passed","Sat May 27 12:08:38 GMT 2023","Sat May 27 12:08:49 GMT 2023","10810","","ru.novo_estate.api.tests.auth.AuthTests","","ru.novo_estate.api.tests.auth.AuthTests","logout","Логаут пользователя",""
"broken","Sat May 27 12:09:14 GMT 2023","Sat May 27 12:09:14 GMT 2023","264","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","clickCheckboxHousingClassAndVerifyResultSearch","Проверить выдачу на странице /novostroyki  после примения фильтра Класс жилья",""
"broken","Sat May 27 12:09:15 GMT 2023","Sat May 27 12:09:15 GMT 2023","221","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDeveloper","Проверить результаты поиска ЖК по застройщику на странице /novostroyki",""
"passed","Sat May 27 12:08:53 GMT 2023","Sat May 27 12:08:55 GMT 2023","2242","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","searchRoad","Применить фильтр 'Шоссе' и проверить, что найденные ЖК содержат искомый road_id",""
"broken","Sat May 27 12:09:11 GMT 2023","Sat May 27 12:09:12 GMT 2023","309","","ru.novo_estate.web.tests.auth.AuthTests","","ru.novo_estate.web.tests.auth.AuthTests","registrationNewUserSuccessful","Позитивная проверка регистрации нового пользователя",""
"broken","Sat May 27 12:09:13 GMT 2023","Sat May 27 12:09:13 GMT 2023","263","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingHelpInChoosingLink","Открытие модального окна по ссылке 'Помощь в подборе'",""
"broken","Sat May 27 12:09:18 GMT 2023","Sat May 27 12:09:18 GMT 2023","208","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 100 в фильтр Цена от и проверить появление тега От 100 ₽",""
"passed","Sat May 27 12:09:06 GMT 2023","Sat May 27 12:09:07 GMT 2023","1034","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeUsername","Изменение имени пользователя",""
"passed","Sat May 27 12:08:59 GMT 2023","Sat May 27 12:09:00 GMT 2023","1308","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeEmail","Изменение Email пользователя",""
"broken","Sat May 27 12:09:17 GMT 2023","Sat May 27 12:09:17 GMT 2023","210","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 4 на странице /novostroyki",""
"broken","Sat May 27 12:09:13 GMT 2023","Sat May 27 12:09:13 GMT 2023","267","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingContactsLink","Переход по ссылке 'Контакты'",""
"broken","Sat May 27 12:09:17 GMT 2023","Sat May 27 12:09:17 GMT 2023","215","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 2 на странице /novostroyki",""
"broken","Sat May 27 12:09:16 GMT 2023","Sat May 27 12:09:16 GMT 2023","276","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 8000000 в фильтр Цена до и проверить появление тега До 8 млн. ₽",""
"broken","Sat May 27 12:09:18 GMT 2023","Sat May 27 12:09:18 GMT 2023","250","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchNovostroyka","Проверить результаты поиска по ЖК на странице /novostroyki",""
"passed","Sat May 27 12:08:49 GMT 2023","Sat May 27 12:08:52 GMT 2023","2279","","ru.novo_estate.api.tests.auth.AuthTests","","ru.novo_estate.api.tests.auth.AuthTests","auth","Авторизация пользователя",""
"broken","Sat May 27 12:09:16 GMT 2023","Sat May 27 12:09:16 GMT 2023","208","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность Студ на странице /novostroyki",""
"failed","Sat May 27 12:08:52 GMT 2023","Sat May 27 12:08:53 GMT 2023","1284","","ru.novo_estate.api.tests.favorites.UserFavoritesTests","","ru.novo_estate.api.tests.favorites.UserFavoritesTests","getUserFavoritesBuilding","Получение списка избранных ЖК пользователя",""
"broken","Sat May 27 12:09:12 GMT 2023","Sat May 27 12:09:13 GMT 2023","264","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingSingInLink","Переход по ссылке 'Войти'",""
"broken","Sat May 27 12:09:17 GMT 2023","Sat May 27 12:09:17 GMT 2023","207","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 3 на странице /novostroyki",""
"broken","Sat May 27 12:09:16 GMT 2023","Sat May 27 12:09:17 GMT 2023","269","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 1 на странице /novostroyki",""
"broken","Sat May 27 12:09:15 GMT 2023","Sat May 27 12:09:16 GMT 2023","267","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 1000000 в фильтр Цена до и проверить появление тега До 1 млн. ₽",""
