"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 26 20:01:37 GMT 2023","Fri May 26 20:01:38 GMT 2023","901","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeUsernameAndEmail","Изменение имени и Email пользователя",""
"passed","Fri May 26 20:01:30 GMT 2023","Fri May 26 20:01:31 GMT 2023","1666","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","searchRoad","Применить фильтр 'Шоссе' и проверить, что найденные ЖК содержат искомый road_id",""
"passed","Fri May 26 20:03:09 GMT 2023","Fri May 26 20:03:14 GMT 2023","5588","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность Студ на странице /novostroyki",""
"passed","Fri May 26 20:02:07 GMT 2023","Fri May 26 20:02:10 GMT 2023","2851","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingSingInLink","Переход по ссылке 'Войти'",""
"passed","Fri May 26 20:03:03 GMT 2023","Fri May 26 20:03:09 GMT 2023","5798","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchCity","Проверить результаты поиска ЖК по городу на странице /novostroyki",""
"passed","Fri May 26 20:02:22 GMT 2023","Fri May 26 20:02:25 GMT 2023","2613","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","checkOpenMoreFiltersModal","Проверить открытие модального окна по клику на кнопку Все фильтры странице /novostroyki",""
"passed","Fri May 26 20:02:56 GMT 2023","Fri May 26 20:02:59 GMT 2023","2894","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 1000000 в фильтр Цена до и проверить появление тега До 1 млн. ₽",""
"passed","Fri May 26 20:03:40 GMT 2023","Fri May 26 20:03:45 GMT 2023","5466","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchNovostroyka","Проверить результаты поиска по ЖК на странице /novostroyki",""
"passed","Fri May 26 20:03:37 GMT 2023","Fri May 26 20:03:40 GMT 2023","2990","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 100 в фильтр Цена от и проверить появление тега От 100 ₽",""
"passed","Fri May 26 20:01:34 GMT 2023","Fri May 26 20:01:35 GMT 2023","1097","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeEmail","Изменение Email пользователя",""
"passed","Fri May 26 20:02:59 GMT 2023","Fri May 26 20:03:03 GMT 2023","3818","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 8000000 в фильтр Цена до и проверить появление тега До 8 млн. ₽",""
"passed","Fri May 26 20:03:20 GMT 2023","Fri May 26 20:03:25 GMT 2023","5280","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 2 на странице /novostroyki",""
"passed","Fri May 26 20:03:33 GMT 2023","Fri May 26 20:03:37 GMT 2023","3330","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 15000000 в фильтр Цена от и проверить появление тега От 15 млн. ₽",""
"passed","Fri May 26 20:02:00 GMT 2023","Fri May 26 20:02:04 GMT 2023","3714","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingNovostroykiLink","Переход по ссылке 'Новостройки'",""
"passed","Fri May 26 20:02:47 GMT 2023","Fri May 26 20:02:56 GMT 2023","9629","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDistrict","Проверить результаты поиска ЖК по району на странице /novostroyki",""
"passed","Fri May 26 20:01:27 GMT 2023","Fri May 26 20:01:30 GMT 2023","2691","","ru.novo_estate.api.tests.favorites.UserFavoritesTests","","ru.novo_estate.api.tests.favorites.UserFavoritesTests","getUserFavoritesBuilding","Получение списка избранных ЖК пользователя",""
"passed","Fri May 26 20:02:25 GMT 2023","Fri May 26 20:02:34 GMT 2023","8807","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","clickCheckboxHousingClassAndVerifyResultSearch","Проверить выдачу на странице /novostroyki  после примения фильтра Класс жилья",""
"passed","Fri May 26 20:03:14 GMT 2023","Fri May 26 20:03:20 GMT 2023","5191","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 1 на странице /novostroyki",""
"passed","Fri May 26 20:02:10 GMT 2023","Fri May 26 20:02:13 GMT 2023","2960","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingHelpInChoosingLink","Открытие модального окна по ссылке 'Помощь в подборе'",""
"passed","Fri May 26 20:01:25 GMT 2023","Fri May 26 20:01:27 GMT 2023","1856","","ru.novo_estate.api.tests.auth.AuthTests","","ru.novo_estate.api.tests.auth.AuthTests","auth","Авторизация пользователя",""
"skipped","Fri May 26 20:03:33 GMT 2023","Fri May 26 20:03:33 GMT 2023","0","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","scrollNovostroykiItemsToLastPage","scrollNovostroykiItemsToLastPage()",""
"passed","Fri May 26 20:02:40 GMT 2023","Fri May 26 20:02:47 GMT 2023","6263","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDeveloper","Проверить результаты поиска ЖК по застройщику на странице /novostroyki",""
"passed","Fri May 26 20:01:17 GMT 2023","Fri May 26 20:01:25 GMT 2023","7826","","ru.novo_estate.api.tests.auth.AuthTests","","ru.novo_estate.api.tests.auth.AuthTests","logout","Логаут пользователя",""
